MovieID,Title,Year,Genre,Director,Cast,Language,Country,Runtime(min),Rating,Votes,Budget(million$),Revenue(million$),Keywords,Overview,Popularity
MV1697,American Beauty: Chronicles,2017,Comedy|Musical,Peter Jackson,Tom Hardy|Mark Ruffalo|Matt Damon|Tom Hanks|Joaquin Phoenix,German,France,155,4.0,1734404,202.9,1577.4,corruption|loss|danger|dystopia|war|family,A comedy film directed by Peter Jackson featuring Tom Hardy.,82.02
MV1698,The Spark of Joker,2018,Fantasy,Alfonso Cuaron,Tom Hanks|Al Pacino|Saoirse Ronan|Daniel Craig|Emma Stone,Japanese,Japan,110,4.4,2414939,39.5,144.8,revenge|betrayal|family|based on true story|redemption,A fantasy film directed by Alfonso Cuaron featuring Tom Hanks.,29.98
MV1699,The Unleashed of No,1980,Musical|Horror,Ron Howard,Anya Taylor-Joy|Timothée Chalamet|Scarlett Johansson|Mark Ruffalo|Matt Damon,Mandarin,Japan,88,6.5,855009,81.3,406.9,survival|power|freedom|danger,A musical film directed by Ron Howard featuring Anya Taylor-Joy.,68.38
MV1700,Ford v Ferrari: Reckoning,1989,Action|Crime|Fantasy,Billy Wilder,Jennifer Lawrence|Cate Blanchett|Michael Fassbender|Zendaya,German,India,78,6.2,1708065,220.9,1207.4,redemption|revenge|war|survival|family|conspiracy,A action film directed by Billy Wilder featuring Jennifer Lawrence.,3.68
MV1701,Knives Out: Awakening,1988,History|Romance,Akira Kurosawa,Emma Stone|Adam Driver|Saoirse Ronan|Anya Taylor-Joy|Jessica Chastain,English,Australia,117,9.2,2267003,212.2,878.6,conspiracy|redemption|loss,A history film directed by Akira Kurosawa featuring Emma Stone.,1.86
MV1702,The Dominion of Licorice,1988,Adventure,Bong Joon-ho,Margot Robbie|Anya Taylor-Joy|Brad Pitt|Matt Damon,Korean,France,141,7.4,393510,317.9,2373.1,love|dystopia|time travel|revenge|survival,A adventure film directed by Bong Joon-ho featuring Margot Robbie.,11.72
MV1703,The Order of Minari,2021,Adventure,Wong Kar-wai,Emma Stone|Austin Butler|Ana de Armas,English,Japan,140,7.5,257905,99.4,238.0,justice|loss|ambition,A adventure film directed by Wong Kar-wai featuring Emma Stone.,34.65
MV1704,The Untold of A,1993,Romance|Animation,Alfonso Cuaron,Ana de Armas|Brad Pitt|Jake Gyllenhaal|Meryl Streep,English,UK,178,6.8,1333786,134.1,502.2,dystopia|freedom|danger|friendship|love|survival,A romance film directed by Alfonso Cuaron featuring Ana de Armas.,96.24
MV1705,Once Upon a Time in Hollywood: Prophecy,2013,Adventure|Mystery|Fantasy,David Fincher,Natalie Portman|Adam Driver|Robert De Niro|Mark Ruffalo,Mandarin,Germany,183,9.4,2170961,342.2,399.9,dystopia|loss|freedom|justice|escape|ambition,A adventure film directed by David Fincher featuring Natalie Portman.,20.99
MV1706,Once Upon a Time in Hollywood: Returns,2014,Horror,David Fincher,Charlize Theron|Jack Nicholson|Paul Mescal|Cate Blanchett,Italian,Germany,158,6.4,629940,191.4,421.3,mystery|escape|time travel|coming of age,A horror film directed by David Fincher featuring Charlize Theron.,76.35
MV1707,Glass Onion: Reckoning,2010,Adventure|Action,Martin Scorsese,Benedict Cumberbatch|Paul Mescal|Margot Robbie|Adam Driver|Andrew Garfield,Hindi,Canada,128,4.0,849900,3.3,21.0,redemption|betrayal|dystopia|freedom|sacrifice,A adventure film directed by Martin Scorsese featuring Benedict Cumberbatch.,75.64
MV1708,Joker: Awakening,1983,Horror,James Cameron,Mark Ruffalo|Joaquin Phoenix|Adam Driver|Natalie Portman|Viola Davis,English,Australia,194,8.5,33103,187.8,872.4,family|supernatural|revenge|time travel|freedom|mystery,A horror film directed by James Cameron featuring Mark Ruffalo.,56.0
MV1709,The Returns of Everything,1987,Musical,Akira Kurosawa,Tom Hardy|Scarlett Johansson|Jennifer Lawrence|Florence Pugh|Jack Nicholson,Mandarin,Germany,125,4.0,258859,4.0,29.1,survival|love|dystopia|family,A musical film directed by Akira Kurosawa featuring Tom Hardy.,71.92
MV1710,The Horizon of Dune,2002,Mystery|Animation|Fantasy,Woody Allen,Florence Pugh|Natalie Portman|Al Pacino|Adam Driver,French,Canada,196,4.6,1530933,248.7,906.7,loss|coming of age|freedom|identity|power|love,,61.12
MV1711,The Banshees of Inisherin: Destiny,2019,Horror|Comedy|History,Federico Fellini,Scarlett Johansson|Jessica Chastain|Mark Ruffalo|Jake Gyllenhaal,Hindi,Canada,126,9.3,765617,45.4,44.5,coming of age|friendship|mystery,A horror film directed by Federico Fellini featuring Scarlett Johansson.,98.42
MV1712,The Dark Knight: Reborn,1987,Animation|Biography,Stanley Kubrick,Matt Damon|Robert De Niro|Benedict Cumberbatch|Meryl Streep|Natalie Portman,English,UK,176,7.9,635984,147.3,79.0,family|loss|justice,A animation film directed by Stanley Kubrick featuring Matt Damon.,56.49
MV1713,The Chaos of Belfast,1993,Horror,Wes Anderson,Ana de Armas|Emma Stone|Charlize Theron|Zendaya|Robert De Niro,Spanish,UK,147,7.1,1980684,200.0,1320.0,mystery|conspiracy|ambition|identity|time travel|loss,A horror film directed by Wes Anderson featuring Ana de Armas.,85.45
MV1714,The Legacy of Fight,2011,Comedy|History|Mystery,Tim Burton,Mark Ruffalo|Morgan Freeman|Austin Butler|Joaquin Phoenix,German,Australia,160,5.5,2485054,315.7,,heist|family|power|revenge|love|conspiracy,A comedy film directed by Tim Burton featuring Mark Ruffalo.,69.23
MV1715,Mank: Returns,2004,Horror,Martin Scorsese,Tom Hanks|Andrew Garfield|Benedict Cumberbatch|Margot Robbie|Emma Stone,,India,104,6.2,852100,255.6,1806.9,mystery|corruption|identity|time travel,A horror film directed by Martin Scorsese featuring Tom Hanks.,91.05
MV1716,Belfast: Revolution,1983,Action|Crime|Musical,Ang Lee,Daniel Craig|Viola Davis|Cate Blanchett|Andrew Garfield|Saoirse Ronan,Mandarin,UK,75,8.5,1300070,298.9,1313.4,betrayal|ambition|time travel,A action film directed by Ang Lee featuring Daniel Craig.,98.26
MV1717,Whiplash: Revolution,1991,Mystery|Action|Crime,John Ford,Brad Pitt|Idris Elba|Ryan Gosling,Hindi,Germany,183,4.5,1752055,138.5,610.8,ambition|based on true story|survival,A mystery film directed by John Ford featuring Brad Pitt.,14.89
MV1718,Mank: Reborn,1999,Musical|Fantasy,Peter Jackson,Leonardo DiCaprio|Charlize Theron|Ryan Gosling|Cate Blanchett,French,USA,164,7.7,890573,236.3,1420.4,discovery|identity|sacrifice,A musical film directed by Peter Jackson featuring Leonardo DiCaprio.,93.06
MV1719,Parasite: Untold,1999,Mystery,Tim Burton,Ryan Gosling|Florence Pugh|Lupita Nyong'o|Charlize Theron|Jack Nicholson,English,UK,178,8.5,1792558,168.1,1172.4,sacrifice|loss|family|heist|ambition|danger,A mystery film directed by Tim Burton featuring Ryan Gosling.,81.24
MV1720,The Chronicles of The,1985,Mystery|Sci-Fi|Biography,Ingmar Bergman,Christian Bale|Timothée Chalamet|Michael Fassbender|Amy Adams|Daniel Craig,Spanish,France,183,6.4,1862655,180.6,1015.3,escape|conspiracy|redemption,A mystery film directed by Ingmar Bergman featuring Christian Bale.,45.31
MV1721,Saving Private Ryan: Redemption,2018,Musical|Fantasy|Adventure,Francis Ford Coppola,Timothée Chalamet|Tom Hardy|Daniel Craig,Korean,Italy,102,4.7,1432928,218.2,872.4,identity|corruption|discovery|dystopia,A musical film directed by Francis Ford Coppola featuring Timothée Chalamet.,50.1
MV1722,The Uprising of Glass,2000,Musical,Martin Scorsese,Tom Hardy|Matt Damon|Saoirse Ronan|Natalie Portman|Jessica Chastain,Italian,India,123,7.1,584323,207.0,1574.7,loss|justice|based on true story|survival|danger,A musical film directed by Martin Scorsese featuring Tom Hardy.,53.75
MV1723,Memoria: Awakening,2003,Action,Billy Wilder,Amy Adams|Idris Elba|Margot Robbie|Denzel Washington|Dustin Hoffman,Spanish,Australia,189,7.1,2061557,,475.5,time travel|mystery|revenge,,77.62
MV1724,The Redemption of Glass,2021,Sci-Fi|History|Mystery,Steven Spielberg,Margot Robbie|Christian Bale|Anya Taylor-Joy|Tom Hanks,,Canada,163,4.8,760832,,394.7,discovery|redemption|war|time travel|danger|revenge,A sci-fi film directed by Steven Spielberg featuring Margot Robbie.,39.06
MV1725,Saving Private Ryan: Spark,1996,Musical,Guillermo del Toro,Adam Driver|Scarlett Johansson|Idris Elba|Anya Taylor-Joy|Saoirse Ronan,Italian,South Korea,195,9.2,1210135,348.0,1972.8,sacrifice|based on true story|conspiracy|survival|time travel,A musical film directed by Guillermo del Toro featuring Adam Driver.,76.5
MV1726,Forrest Gump: Chaos,2011,Action|Fantasy,Guillermo del Toro,Zendaya|Emma Stone|Mark Ruffalo|Jack Nicholson|Joaquin Phoenix,Japanese,Italy,131,5.4,276077,99.0,529.2,justice|ambition|redemption|heist|friendship|based on true story,A action film directed by Guillermo del Toro featuring Zendaya.,20.63
MV1727,Women Talking: Untold,2007,Comedy|History|Sci-Fi,Federico Fellini,Emma Stone|Adam Driver|Michael Fassbender|Joaquin Phoenix,Mandarin,Italy,136,4.8,1933413,166.0,720.2,ambition|discovery|power,A comedy film directed by Federico Fellini featuring Emma Stone.,25.13
MV1728,The Spark of A,1996,Thriller|History,John Ford,Denzel Washington|Benedict Cumberbatch|Paul Mescal|Meryl Streep,Italian,USA,153,5.8,250868,127.1,743.5,danger|friendship|loss|freedom,A thriller film directed by John Ford featuring Denzel Washington.,17.35
MV1729,The Matrix: Infinity,1992,Action|Fantasy|Animation,Clint Eastwood,Zendaya|Morgan Freeman|Daniel Craig,Italian,Japan,163,7.7,21078,85.3,633.4,identity|family|corruption,A action film directed by Clint Eastwood featuring Zendaya.,56.35
MV1730,The Phantom of Drive,2001,Mystery,Ridley Scott,Natalie Portman|Joaquin Phoenix|Emma Stone|Benedict Cumberbatch|Ryan Gosling,French,France,193,7.3,976344,288.7,,redemption|survival|based on true story|supernatural|war,A mystery film directed by Ridley Scott featuring Natalie Portman.,12.06
MV1731,The Shadows of Whiplash,2009,Comedy|Adventure,Tim Burton,Jessica Chastain|Amy Adams|Gene Hackman|Charlize Theron|Matt Damon,English,Australia,168,6.7,2217814,68.2,395.9,justice|power|corruption|survival|friendship,A comedy film directed by Tim Burton featuring Jessica Chastain.,63.56
MV1732,The Chaos of Gladiator,1986,Animation,Woody Allen,Charlize Theron|Jennifer Lawrence|Ryan Gosling|Timothée Chalamet,English,Germany,109,6.6,2281930,296.0,1036.3,mystery|freedom|friendship|loss,A animation film directed by Woody Allen featuring Charlize Theron.,10.45
MV1733,The Redemption of Everything,1990,Romance|Drama,Ridley Scott,Tom Hanks|Ana de Armas|Idris Elba|Austin Butler,French,Australia,188,6.2,60205,206.6,1546.1,escape|mystery|survival|discovery|identity|based on true story,A romance film directed by Ridley Scott featuring Tom Hanks.,3.0
MV1734,The Eclipse of Tenet,1983,Horror|Action,Billy Wilder,Al Pacino|Daniel Craig|Paul Mescal|Morgan Freeman,Spanish,Germany,187,5.3,420255,331.7,2531.7,friendship|based on true story|mystery|dystopia,A horror film directed by Billy Wilder featuring Al Pacino.,77.76
MV1735,The Legacy of Causeway,1998,Comedy|Action|Musical,Bong Joon-ho,Viola Davis|Michael Fassbender|Joaquin Phoenix|Mark Ruffalo|Meryl Streep,Spanish,Australia,119,8.3,997341,38.4,87.0,justice|coming of age|dystopia|freedom|loss|supernatural,A comedy film directed by Bong Joon-ho featuring Viola Davis.,19.3
MV1736,The Eclipse of Tár,1992,Adventure,Jean-Luc Godard,Jake Gyllenhaal|Jack Nicholson|Joaquin Phoenix|Viola Davis|Adam Driver,Italian,South Korea,96,8.9,658596,232.9,1119.4,war|heist|time travel|dystopia|corruption|revenge,A adventure film directed by Jean-Luc Godard featuring Jake Gyllenhaal.,41.39
MV1737,The Phantom of The,2001,Musical,Clint Eastwood,Christian Bale|Ana de Armas|Matt Damon,German,France,96,8.1,2112495,171.7,1135.8,betrayal|war|escape|danger,A musical film directed by Clint Eastwood featuring Christian Bale.,25.37
MV1738,Fight Club: Spark,1987,Horror,James Cameron,Ana de Armas|Saoirse Ronan|Zendaya|Leonardo DiCaprio|Jack Nicholson,Japanese,Italy,95,6.1,825167,20.7,49.9,revenge|based on true story|betrayal,A horror film directed by James Cameron featuring Ana de Armas.,1.58
MV1739,Tenet: Phantom,1993,Romance|Mystery|Horror,Wong Kar-wai,Christian Bale|Denzel Washington|Jennifer Lawrence,Mandarin,Germany,190,8.2,199100,84.0,529.1,revenge|discovery|coming of age|supernatural|based on true story,A romance film directed by Wong Kar-wai featuring Christian Bale.,21.37
MV1740,The Reborn of Memoria,1989,Biography,Tim Burton,Ana de Armas|Natalie Portman|Meryl Streep|Cate Blanchett|Viola Davis,Mandarin,France,189,4.9,204290,305.1,828.2,mystery|friendship|loss|love,A biography film directed by Tim Burton featuring Ana de Armas.,10.95
MV1741,The Shadows of Schindler's,1995,Action,Akira Kurosawa,Jake Gyllenhaal|Cate Blanchett|Jessica Chastain|Austin Butler|Matt Damon,German,South Korea,181,8.6,997394,188.6,1039.4,time travel|conspiracy|sacrifice,A action film directed by Akira Kurosawa featuring Jake Gyllenhaal.,99.05
MV1742,The Origins of CODA,2007,Comedy|Action,Steven Spielberg,Charlize Theron|Scarlett Johansson|Robert De Niro,Japanese,UK,87,9.3,38056,160.4,583.8,danger|justice|based on true story|revenge|time travel,A comedy film directed by Steven Spielberg featuring Charlize Theron.,67.46
MV1743,The Spark of Knives,1987,Biography|Drama|Crime,Peter Jackson,Joaquin Phoenix|Mark Ruffalo|Idris Elba|Lupita Nyong'o|Denzel Washington,Hindi,France,176,5.9,1634619,288.1,1417.5,identity|sacrifice|survival|mystery|freedom|conspiracy,A biography film directed by Peter Jackson featuring Joaquin Phoenix.,73.7
MV1744,The Awakening of Forrest,1995,Horror|Sci-Fi|Drama,James Cameron,Michael Fassbender|Jessica Chastain|Saoirse Ronan|Paul Mescal|Ryan Gosling,English,Italy,168,6.7,1925205,35.4,159.0,supernatural|power|love|betrayal|family|redemption,A horror film directed by James Cameron featuring Michael Fassbender.,69.05
MV1745,The Awakening of Tenet,2005,Comedy|Animation,Tim Burton,Emma Stone|Leonardo DiCaprio|Tom Hardy,French,UK,192,6.3,406850,239.8,393.4,justice|betrayal|power,A comedy film directed by Tim Burton featuring Emma Stone.,51.62
MV1746,Black Swan: Prophecy,2010,History,Peter Jackson,Jennifer Lawrence|Jessica Chastain|Paul Mescal|Anya Taylor-Joy,German,Canada,205,9.0,92634,76.5,347.6,revenge|friendship|danger|mystery,A history film directed by Peter Jackson featuring Jennifer Lawrence.,49.16
MV1747,The Phantom of Little,2016,Fantasy,James Cameron,Denzel Washington|Matt Damon|Gene Hackman|Jack Nicholson|Christian Bale,Hindi,USA,173,5.8,936557,98.8,62.9,love|loss|supernatural|heist|family,A fantasy film directed by James Cameron featuring Denzel Washington.,58.32
MV1748,The Reborn of Judas,1981,Adventure,Quentin Tarantino,Daniel Craig|Michael Fassbender|Jack Nicholson|Brad Pitt,Hindi,Italy,189,6.9,2184721,230.0,1543.6,power|escape|discovery|freedom|coming of age|conspiracy,A adventure film directed by Quentin Tarantino featuring Daniel Craig.,6.63
MV1749,Promising Young Woman: Destiny,2001,Horror|Adventure,John Ford,Andrew Garfield|Al Pacino|Paul Mescal,French,USA,185,4.4,887085,221.5,1234.3,identity|mystery|war|redemption|dystopia,A horror film directed by John Ford featuring Andrew Garfield.,10.32
MV1750,No Country for Old Men: Order,2006,Sci-Fi,Francis Ford Coppola,Denzel Washington|Lupita Nyong'o|Emma Stone|Zendaya,Mandarin,Australia,93,4.5,887085,184.4,1034.7,loss|ambition|betrayal,A sci-fi film directed by Francis Ford Coppola featuring Denzel Washington.,70.07
MV1751,Interstellar: Order,1992,Fantasy|Comedy|Drama,Guillermo del Toro,Jake Gyllenhaal|Lupita Nyong'o|Matt Damon,Korean,UK,195,7.4,2210909,116.0,551.4,power|conspiracy|discovery,A fantasy film directed by Guillermo del Toro featuring Jake Gyllenhaal.,83.64
MV1752,Forrest Gump: Returns,2012,Horror,Billy Wilder,Viola Davis|Denzel Washington|Daniel Craig|Andrew Garfield,French,France,198,8.7,914633,211.7,314.8,coming of age|corruption|war|freedom|based on true story,A horror film directed by Billy Wilder featuring Viola Davis.,27.96
MV1753,The Eclipse of Memoria,1996,History|Sci-Fi,Wong Kar-wai,Natalie Portman|Amy Adams|Jake Gyllenhaal,German,USA,106,7.8,1658442,82.4,404.3,friendship|war|dystopia|redemption|supernatural,A history film directed by Wong Kar-wai featuring Natalie Portman.,77.48
MV1754,The Silence of the Lambs: Eternal,2010,Sci-Fi|Adventure|Mystery,John Ford,Al Pacino|Meryl Streep|Jack Nicholson|Daniel Craig,German,Japan,167,8.9,2430738,188.9,253.9,supernatural|love|danger|discovery|betrayal,A sci-fi film directed by John Ford featuring Al Pacino.,70.56
MV1755,The Phantom of Promising,2006,Adventure|Drama,Martin Scorsese,Emma Stone|Al Pacino|Florence Pugh,Korean,Germany,190,4.2,571783,43.2,231.5,revenge|conspiracy|betrayal|power|family,A adventure film directed by Martin Scorsese featuring Emma Stone.,65.4
MV1756,Causeway: Phantom,1994,Sci-Fi,Woody Allen,Amy Adams|Viola Davis|Adam Driver,Italian,Japan,78,4.5,2283867,35.9,229.4,friendship|betrayal|power|coming of age|danger,A sci-fi film directed by Woody Allen featuring Amy Adams.,87.39
MV1757,The Banshees of Inisherin: Chaos,2003,Fantasy,Francis Ford Coppola,Saoirse Ronan|Lupita Nyong'o|Charlize Theron|Robert De Niro,French,Australia,184,7.6,1411808,146.4,352.8,war|power|sacrifice|justice|redemption,A fantasy film directed by Francis Ford Coppola featuring Saoirse Ronan.,62.48
MV1758,The Revolution of Black,1999,Drama|Mystery,Stanley Kubrick,Brad Pitt|Ana de Armas|Amy Adams|Jessica Chastain|Cate Blanchett,French,USA,126,5.8,1341184,216.2,366.6,love|time travel|betrayal|mystery,A drama film directed by Stanley Kubrick featuring Brad Pitt.,48.55
MV1759,The Reborn of Minari,2016,Thriller|Musical,Sofia Coppola,Robert De Niro|Anya Taylor-Joy|Idris Elba|Cate Blanchett,Mandarin,South Korea,79,8.6,967767,274.4,727.9,time travel|family|power|revenge|loss,A thriller film directed by Sofia Coppola featuring Robert De Niro.,43.04
MV1760,CODA: Untold,2014,Thriller|Musical|Romance,David Fincher,Mark Ruffalo|Natalie Portman|Austin Butler|Jessica Chastain,German,Canada,140,8.0,2130575,152.7,996.3,betrayal|power|mystery|supernatural|danger,A thriller film directed by David Fincher featuring Mark Ruffalo.,18.48
MV1761,Aftersun: Reckoning,1981,History|Horror|Comedy,Akira Kurosawa,Dustin Hoffman|Austin Butler|Al Pacino|Mark Ruffalo|Denzel Washington,Japanese,India,77,5.4,1791632,282.5,1400.9,power|corruption|redemption|based on true story|discovery|war,A history film directed by Akira Kurosawa featuring Dustin Hoffman.,84.11
MV1762,The Eternal of Fight,1982,Biography|Crime|Horror,Peter Jackson,Andrew Garfield|Ana de Armas|Timothée Chalamet,Korean,Japan,,8.1,1686964,233.8,999.7,identity|freedom|escape|danger|discovery|coming of age,A biography film directed by Peter Jackson featuring Andrew Garfield.,26.56
MV1763,The Chronicles of Tenet,2007,Action|Drama|Romance,Francis Ford Coppola,Robert De Niro|Tom Hanks|Emma Stone|Austin Butler,Japanese,India,101,5.9,2016088,,1023.7,revenge|time travel|corruption|survival|danger,A action film directed by Francis Ford Coppola featuring Robert De Niro.,73.07
